filename,clip_score
Bicycle_2015_00005.png,27.31124758720398
Bicycle_2015_00012.png,30.93663454055786
Bicycle_2015_00028.png,27.99057960510254
Bicycle_2015_00034.png,23.167720437049866
Bicycle_2015_00080.png,24.966196715831757
Bicycle_2015_00088.png,34.45374369621277
Bicycle_2015_00100.png,29.35088574886322
Bicycle_2015_00106.png,26.849907636642456
Bicycle_2015_00110.png,22.90775775909424
Bicycle_2015_00131.png,31.244724988937378
Bicycle_2015_00136.png,29.129737615585327
Bicycle_2015_00141.png,29.98347282409668
Bicycle_2015_00150.png,29.679960012435913
Bicycle_2015_00154.png,29.073166847229004
Bicycle_2015_00158.png,31.97866976261139
Bicycle_2015_00180.png,29.163682460784912
Bicycle_2015_00213.png,30.453786253929138
Bicycle_2015_00224.png,31.519249081611633
Bicycle_2015_00227.png,24.75346326828003
Bicycle_2015_00238.png,27.402204275131226
Bicycle_2015_00246.png,29.085558652877808
Bicycle_2015_00260.png,25.897282361984253
Bicycle_2015_00267.png,29.3256938457489
Bicycle_2015_00284.png,32.12650120258331
Bicycle_2015_00287.png,23.047658801078796
Bicycle_2015_00293.png,30.29387891292572
Bicycle_2015_00294.png,26.8061101436615
Bicycle_2015_00328.png,27.24882662296295
Bicycle_2015_00330.png,29.745173454284668
Bicycle_2015_00337.png,29.250454902648926
Bicycle_2015_00342.png,33.993175625801086
Bicycle_2015_00343.png,31.623685359954834
Bicycle_2015_00347.png,26.37459635734558
Bicycle_2015_00350.png,27.3953914642334
Bicycle_2015_00369.png,23.64269345998764
Bicycle_2015_00375.png,30.23228347301483
Bicycle_2015_00376.png,27.425101399421692
Bicycle_2015_00380.png,27.525749802589417
Bicycle_2015_00382.png,28.53899598121643
Bicycle_2015_00387.png,26.84181034564972
Bicycle_2015_00462.png,26.686036586761475
Bicycle_2015_00463.png,26.163414120674133
Bicycle_2015_00467.png,25.32888352870941
Bicycle_2015_00490.png,31.407064199447632
Bicycle_2015_00502.png,30.635550618171692
Bicycle_2015_00515.png,29.648470878601074
Bicycle_2015_00517.png,30.431801080703735
Bicycle_2015_00530.png,32.16974139213562
Bicycle_2015_00532.png,34.4174325466156
Bicycle_2015_00537.png,33.14633071422577
Bicycle_2015_00541.png,24.96199905872345
Bicycle_2015_00553.png,29.90962862968445
Bicycle_2015_00595.png,29.170197248458862
Bicycle_2015_00619.png,30.37806749343872
Bicycle_2015_00626.png,34.79272127151489
Bicycle_2015_00627.png,27.600541710853577
Bicycle_2015_00634.png,29.086589813232422
Bicycle_2015_00642.png,31.824004650115967
Bicycle_2015_00644.png,26.80116891860962
Bicycle_2015_00649.png,31.36090636253357
Boat_2015_00655.png,34.176233410835266
Boat_2015_00664.png,32.50225782394409
Boat_2015_00677.png,29.939398169517517
Boat_2015_00702.png,31.60584568977356
Boat_2015_00728.png,28.915998339653015
Boat_2015_00732.png,31.57702088356018
Boat_2015_00735.png,30.126190185546875
Boat_2015_00739.png,30.02191185951233
Boat_2015_00748.png,30.041450262069702
Boat_2015_00755.png,32.179778814315796
Boat_2015_00761.png,28.08501124382019
Boat_2015_00768.png,29.510319232940674
Boat_2015_00771.png,23.906944692134857
Boat_2015_00772.png,28.875190019607544
Boat_2015_00779.png,29.912203550338745
Boat_2015_00782.png,28.68369221687317
Boat_2015_00794.png,28.04286777973175
Boat_2015_00811.png,27.418050169944763
Boat_2015_00831.png,31.27596378326416
Boat_2015_00909.png,31.795990467071533
Boat_2015_00930.png,27.766507863998413
Boat_2015_00942.png,30.95117211341858
Boat_2015_00961.png,33.36631655693054
Boat_2015_00964.png,33.594971895217896
Boat_2015_00969.png,29.942837357521057
Boat_2015_00971.png,31.549060344696045
Boat_2015_00975.png,29.070013761520386
Boat_2015_00997.png,34.284400939941406
Boat_2015_01006.png,28.544926643371582
Boat_2015_01008.png,31.71370029449463
Boat_2015_01034.png,27.948248386383057
Boat_2015_01055.png,31.285127997398376
Boat_2015_01071.png,30.77220916748047
Boat_2015_01083.png,30.836910009384155
Boat_2015_01088.png,31.476998329162598
Boat_2015_01097.png,27.66924500465393
Boat_2015_01116.png,28.87396216392517
Boat_2015_01118.png,27.668821811676025
Boat_2015_01120.png,31.167873740196228
Boat_2015_01124.png,26.507821679115295
Boat_2015_01148.png,31.28933012485504
Boat_2015_01212.png,28.256911039352417
Boat_2015_01220.png,32.57145881652832
Boat_2015_01229.png,32.89257884025574
Boat_2015_01247.png,30.674439668655396
Boat_2015_01258.png,28.645899891853333
Boat_2015_01259.png,28.999072313308716
Boat_2015_01285.png,27.847227454185486
Boat_2015_01289.png,28.908318281173706
Boat_2015_01290.png,32.564765214920044
Boat_2015_01291.png,26.361408829689026
Boat_2015_01322.png,25.261661410331726
Boat_2015_01331.png,29.786112904548645
Bottle_2015_01333.png,26.863694190979004
Bottle_2015_01334.png,26.470670104026794
Bottle_2015_01359.png,26.477539539337158
Bottle_2015_01368.png,29.133832454681396
Bottle_2015_01402.png,23.28103631734848
Bottle_2015_01428.png,28.660812973976135
Bottle_2015_01435.png,24.33519959449768
Bottle_2015_01436.png,28.189674019813538
Bottle_2015_01439.png,28.964316844940186
Bottle_2015_01442.png,31.00249171257019
Bottle_2015_01456.png,22.57276475429535
Bottle_2015_01470.png,29.331278800964355
Bottle_2015_01483.png,35.01294255256653
Bottle_2015_01487.png,30.99367618560791
Bottle_2015_01497.png,22.42496609687805
Bottle_2015_01499.png,28.070208430290222
Bottle_2015_01512.png,28.54502499103546
Bottle_2015_01519.png,31.24544620513916
Bottle_2015_01520.png,29.747474193572998
Bottle_2015_01523.png,30.37409782409668
Bottle_2015_01524.png,31.07960820198059
Bottle_2015_01538.png,30.817267298698425
Bottle_2015_01551.png,29.90265190601349
Bottle_2015_01577.png,31.238502264022827
Bottle_2015_01583.png,30.823922157287598
Bottle_2015_01586.png,30.969780683517456
Bottle_2015_01589.png,30.410093069076538
Bottle_2015_01590.png,31.374168395996094
Bottle_2015_01592.png,30.663445591926575
Bottle_2015_01597.png,30.38049340248108
Bottle_2015_01624.png,26.3444721698761
Bottle_2015_01636.png,21.450723707675934
Bottle_2015_01658.png,27.721720933914185
Bottle_2015_01660.png,24.770186841487885
Bottle_2015_01673.png,27.596411108970642
Bottle_2015_01762.png,29.115372896194458
Bottle_2015_01793.png,27.006912231445312
Bottle_2015_01828.png,26.831701397895813
Bottle_2015_01839.png,28.294086456298828
Bottle_2015_01842.png,30.626490712165833
Bottle_2015_01850.png,36.85849905014038
Bottle_2015_01854.png,28.44104766845703
Bottle_2015_01869.png,28.4613698720932
Bottle_2015_01877.png,32.91134834289551
Bus_2015_01881.png,30.224895477294922
Bus_2015_01893.png,27.3563414812088
Bus_2015_01895.png,21.784810721874237
Bus_2015_01896.png,33.66858661174774
Bus_2015_01912.png,30.52832782268524
Bus_2015_01930.png,31.12424612045288
Bus_2015_01939.png,28.40469777584076
Bus_2015_01948.png,28.29018235206604
Bus_2015_01952.png,29.082071781158447
Bus_2015_01953.png,33.04591476917267
Bus_2015_01979.png,27.482768893241882
Bus_2015_01987.png,27.967002987861633
Bus_2015_01998.png,33.99467468261719
Bus_2015_02000.png,28.257334232330322
Bus_2015_02006.png,32.16620683670044
Bus_2015_02037.png,31.26462996006012
Bus_2015_02055.png,32.04091489315033
Bus_2015_02070.png,32.85251259803772
Bus_2015_02096.png,31.999874114990234
Bus_2015_02098.png,27.993440628051758
Bus_2015_02107.png,34.38446521759033
Bus_2015_02156.png,28.814268112182617
Bus_2015_02175.png,32.98776149749756
Bus_2015_02199.png,26.007813215255737
Bus_2015_02202.png,30.173230171203613
Bus_2015_02205.png,31.954389810562134
Bus_2015_02212.png,25.13766586780548
Bus_2015_02246.png,27.834880352020264
Bus_2015_02247.png,32.53324329853058
Bus_2015_02283.png,29.34126853942871
Bus_2015_02289.png,27.891916036605835
Bus_2015_02295.png,30.72553277015686
Bus_2015_02296.png,25.38391351699829
Bus_2015_02318.png,31.27073049545288
Bus_2015_02336.png,25.019103288650513
Bus_2015_02363.png,32.40877091884613
Bus_2015_02375.png,27.925780415534973
Bus_2015_02387.png,28.00706923007965
Bus_2015_02389.png,34.47551131248474
Bus_2015_02402.png,27.733364701271057
Car_2015_02416.png,26.47068500518799
Car_2015_02425.png,22.60943204164505
Car_2015_02429.png,31.218630075454712
Car_2015_02440.png,31.033608317375183
Car_2015_02442.png,28.47847044467926
Car_2015_02448.png,28.50760817527771
Car_2015_02452.png,31.002986431121826
Car_2015_02455.png,34.69001650810242
Car_2015_02460.png,31.752964854240417
Car_2015_02463.png,32.393449544906616
Car_2015_02468.png,24.88953024148941
Car_2015_02483.png,23.483210802078247
Car_2015_02491.png,30.22451400756836
Car_2015_02503.png,23.66573214530945
Car_2015_02522.png,29.48548197746277
Car_2015_02545.png,26.49542987346649
Car_2015_02546.png,26.7595112323761
Car_2015_02547.png,28.072667121887207
Car_2015_02556.png,25.140702724456787
Car_2015_02576.png,30.1118403673172
Car_2015_02594.png,28.904810547828674
Car_2015_02609.png,25.222790241241455
Car_2015_02610.png,31.408721208572388
Car_2015_02612.png,33.430781960487366
Car_2015_02613.png,26.22121572494507
Car_2015_02635.png,26.54373049736023
Car_2015_02641.png,29.94949221611023
Car_2015_02705.png,25.529956817626953
Car_2015_02721.png,27.94138193130493
Car_2015_02728.png,28.264838457107544
Car_2015_02753.png,29.51875925064087
Car_2015_02767.png,28.82816195487976
Car_2015_02768.png,28.235161304473877
Car_2015_02786.png,29.128769040107727
Car_2015_02794.png,28.674033284187317
