filename,lpips,ssim
Bicycle_2015_00517,0.7287096381187439,0.0791655354214376
Bicycle_2015_00530,0.6138988733291626,0.17907154000318212
Bicycle_2015_00532,0.8122758269309998,0.19719735149717765
Bicycle_2015_00537,0.8220950961112976,0.165373836330469
Bicycle_2015_00541,0.7371678948402405,0.07753567395138748
Bicycle_2015_00553,0.9885033965110779,0.20450184826079873
Bicycle_2015_00595,0.6602282524108887,0.19188272492152547
Bicycle_2015_00619,0.6075050830841064,0.044565197821738865
Bicycle_2015_00626,0.598238468170166,0.298182739558215
Bicycle_2015_00627,0.7138131260871887,0.16484969560278107
Bicycle_2015_00634,0.804336667060852,0.08831502047994781
Bicycle_2015_00642,0.6543875932693481,0.1689787820510776
Bicycle_2015_00644,0.6623212099075317,0.1331032398578324
Bicycle_2015_00649,0.7109364867210388,0.09180059952978065
Boat_2015_00655,0.6264722943305969,0.2171919048842833
Boat_2015_00664,0.7028778791427612,0.2110622382216886
Boat_2015_00677,0.5680338144302368,0.19687740846350932
Boat_2015_00702,0.4840729832649231,0.5668095659379729
Boat_2015_00728,0.7652303576469421,0.11230372741611704
Boat_2015_00732,0.6652039289474487,0.15760042066489444
Boat_2015_00735,0.6522262096405029,0.3807418061214088
Boat_2015_00739,0.6906173229217529,0.05739384999404339
Boat_2015_00748,0.5759194493293762,0.21298535674943989
Boat_2015_00755,0.6626907587051392,0.12096640557955422
Boat_2015_00761,0.6408429145812988,0.4735999553376265
Boat_2015_00768,0.7266795039176941,0.22719907616495608
Boat_2015_00771,0.7865779399871826,0.06731054697760494
Boat_2015_00772,0.6889556050300598,0.2360009543362023
Boat_2015_00779,0.5786973834037781,0.41315796316863596
Boat_2015_00782,0.8123509883880615,0.23132082785949523
Boat_2015_00794,0.7266621589660645,0.19178560687987992
Boat_2015_00811,0.6193790435791016,0.3666863609896061
Boat_2015_00831,0.6680784821510315,0.21506794242724936
Boat_2015_00909,0.6126863956451416,0.07540248102125227
Boat_2015_00930,0.611990749835968,0.12844969453222752
Boat_2015_00942,0.5565444827079773,0.18137428153986437
Boat_2015_00961,0.6254977583885193,0.10110759308932749
Boat_2015_00964,0.602455735206604,0.07870205994395559
Boat_2015_00969,0.6727476716041565,0.2315897946876578
Boat_2015_00971,0.639461874961853,0.2980830943942811
