filename,niqe
Bicycle_2015_00005.png,6.722539528588055
Bicycle_2015_00012.png,3.6171824107719153
Bicycle_2015_00028.png,2.4059966224790346
Bicycle_2015_00034.png,5.4989317011247945
Bicycle_2015_00080.png,3.0862964171725085
Bicycle_2015_00088.png,5.589785442956918
Bicycle_2015_00100.png,4.9212060301174185
Bicycle_2015_00106.png,4.472767340142021
Bicycle_2015_00110.png,4.855806002385533
Bicycle_2015_00131.png,2.971804546335998
Bicycle_2015_00136.png,7.153475893161139
Bicycle_2015_00141.png,4.506803621845064
Bicycle_2015_00150.png,2.8894390227683506
Bicycle_2015_00154.png,3.8432880236497806
Bicycle_2015_00158.png,3.380822741807723
Bicycle_2015_00180.png,5.33198224214101
Bicycle_2015_00213.png,3.3551211200073743
Bicycle_2015_00224.png,3.8736714334883304
Bicycle_2015_00227.png,4.528127379363972
Bicycle_2015_00238.png,4.212480813033453
Bicycle_2015_00246.png,3.3505968790022016
Bicycle_2015_00260.png,4.329892412725509
Bicycle_2015_00267.png,3.136722310397718
Bicycle_2015_00284.png,4.180329375580385
Bicycle_2015_00287.png,3.550895367918879
Bicycle_2015_00293.png,6.575973381851675
Bicycle_2015_00294.png,4.961484941700701
Bicycle_2015_00328.png,3.1445830810605577
Bicycle_2015_00330.png,3.023265614165853
Bicycle_2015_00337.png,3.121855375489428
Bicycle_2015_00342.png,2.830794082959461
Bicycle_2015_00343.png,3.87299136569658
Bicycle_2015_00347.png,2.253267282738786
Bicycle_2015_00350.png,4.411768121842401
Bicycle_2015_00369.png,4.037268052845081
Bicycle_2015_00375.png,6.517358012673099
Bicycle_2015_00376.png,2.698703756099449
Bicycle_2015_00380.png,3.20989300160296
Bicycle_2015_00382.png,3.6298789156502136
Bicycle_2015_00387.png,4.48273804174392
Bicycle_2015_00462.png,6.6447523955070285
Bicycle_2015_00463.png,5.0498692585366305
Bicycle_2015_00467.png,7.9591467512598095
Bicycle_2015_00490.png,4.058026585075633
Bicycle_2015_00502.png,3.4232075349114783
Bicycle_2015_00515.png,5.343474452246628
Bicycle_2015_00517.png,3.867437620278188
Bicycle_2015_00530.png,4.012938648526893
Bicycle_2015_00532.png,6.920628557334129
Bicycle_2015_00537.png,4.582807609774319
Bicycle_2015_00541.png,4.117816243376169
Bicycle_2015_00553.png,4.658621695570511
Bicycle_2015_00595.png,4.517896568240239
Bicycle_2015_00619.png,3.9963436523363174
Bicycle_2015_00626.png,3.235573677137994
Bicycle_2015_00627.png,3.7533861099852923
Bicycle_2015_00634.png,4.781499939245879
Bicycle_2015_00642.png,4.7648358168526785
Bicycle_2015_00644.png,3.2510690894412804
Bicycle_2015_00649.png,4.395506996261366
Boat_2015_00655.png,3.9866530350085663
Boat_2015_00664.png,4.127968864925911
Boat_2015_00677.png,2.759618916707184
Boat_2015_00702.png,5.984007470033916
Boat_2015_00728.png,3.5441626090155713
Boat_2015_00732.png,4.657552122984505
Boat_2015_00735.png,4.035692253002156
Boat_2015_00739.png,2.9317005104631124
Boat_2015_00748.png,4.011189946028006
Boat_2015_00755.png,4.031965663105719
Boat_2015_00761.png,5.773746610005339
Boat_2015_00768.png,3.3916544764699768
Boat_2015_00771.png,5.611866206213646
Boat_2015_00772.png,5.71155593179706
Boat_2015_00779.png,5.006739632571767
Boat_2015_00782.png,6.331313370451385
Boat_2015_00794.png,4.2604251693063455
Boat_2015_00811.png,5.766973568085592
Boat_2015_00831.png,4.337384011307155
Boat_2015_00909.png,3.6610663007535433
Boat_2015_00930.png,3.1791799128259863
Boat_2015_00942.png,4.122235174643612
Boat_2015_00961.png,4.676569735148726
Boat_2015_00964.png,3.8178016798034333
Boat_2015_00969.png,3.840040226441154
Boat_2015_00971.png,4.163313484980777
Boat_2015_00975.png,5.030882523719792
Boat_2015_00997.png,10.040005025060621
Boat_2015_01006.png,6.169367816693293
Boat_2015_01008.png,5.568709203989302
Boat_2015_01034.png,4.647849685171988
Boat_2015_01055.png,5.839125345064528
Boat_2015_01071.png,5.403186833075363
Boat_2015_01083.png,4.357680054034735
Boat_2015_01088.png,7.5804172001221195
Boat_2015_01097.png,2.8967720258567606
Boat_2015_01116.png,9.371990699429837
Boat_2015_01118.png,3.430624383719065
Boat_2015_01120.png,6.501346553330576
Boat_2015_01124.png,4.323422164028921
Boat_2015_01148.png,6.075415831067394
Boat_2015_01212.png,5.139437454174393
Boat_2015_01220.png,3.3564516206939636
Boat_2015_01229.png,4.137478681568775
Boat_2015_01247.png,8.596619271057413
Boat_2015_01258.png,4.370252640462369
Boat_2015_01259.png,5.510769489572729
Boat_2015_01285.png,4.738730375138869
Boat_2015_01289.png,5.101125178715429
Boat_2015_01290.png,4.967192478383695
Boat_2015_01291.png,4.848887661196709
Boat_2015_01322.png,3.4479397439835755
Boat_2015_01331.png,3.9350181319572815
Bottle_2015_01333.png,3.2639212923763243
Bottle_2015_01334.png,3.8575451586973823
Bottle_2015_01359.png,5.279286481243928
Bottle_2015_01368.png,2.9287445231686142
Bottle_2015_01402.png,4.261130219929688
Bottle_2015_01428.png,3.51881762100773
Bottle_2015_01435.png,4.170398833643658
Bottle_2015_01436.png,5.802217643845733
Bottle_2015_01439.png,7.538085317709391
Bottle_2015_01442.png,4.283524687201179
Bottle_2015_01470.png,7.0292339585623544
Bottle_2015_01483.png,6.774043939496816
Bottle_2015_01487.png,3.036734711232926
Bottle_2015_01497.png,8.617659497484611
Bottle_2015_01499.png,5.211848732550308
Bottle_2015_01512.png,5.230653499436804
Bottle_2015_01519.png,3.957251047063948
Bottle_2015_01520.png,5.431281119610722
Bottle_2015_01523.png,5.356825423534517
Bottle_2015_01524.png,4.192203132045221
Bottle_2015_01538.png,5.56728117459812
Bottle_2015_01551.png,3.131170500326897
Bottle_2015_01577.png,6.372732218031876
Bottle_2015_01583.png,7.882867123591221
Bottle_2015_01586.png,8.75553366512323
Bottle_2015_01589.png,4.545186949896902
Bottle_2015_01590.png,4.654171938893208
Bottle_2015_01592.png,7.029777834612398
Bottle_2015_01597.png,7.730685802155827
Bottle_2015_01624.png,9.387622543353574
Bottle_2015_01658.png,5.966639307263665
Bottle_2015_01660.png,4.11650050065689
Bottle_2015_01673.png,9.43291232171951
Bottle_2015_01762.png,6.409305031062176
Bottle_2015_01793.png,5.188335773011825
Bottle_2015_01828.png,8.622490150845254
Bottle_2015_01839.png,7.552551628184149
Bottle_2015_01842.png,6.516090724569262
Bottle_2015_01850.png,4.551670873099377
Bottle_2015_01854.png,5.424254059507331
Bottle_2015_01869.png,6.0049355356346705
Bottle_2015_01877.png,4.926335850245326
Bus_2015_01881.png,4.036549303025627
Bus_2015_01893.png,4.43608126118628
Bus_2015_01895.png,3.111877261039524
Bus_2015_01896.png,4.652099610241874
Bus_2015_01912.png,2.618854652224582
Bus_2015_01930.png,5.300608811347396
Bus_2015_01939.png,3.8141389521986873
Bus_2015_01948.png,5.0954311201858875
Bus_2015_01952.png,4.3689393718670635
Bus_2015_01953.png,4.858732743020082
Bus_2015_01979.png,4.612703299357845
Bus_2015_01987.png,2.4724227026256806
Bus_2015_01998.png,4.485101232659262
Bus_2015_02000.png,9.059253480498361
Bus_2015_02006.png,5.348828517038647
Bus_2015_02037.png,2.481725387772829
Bus_2015_02055.png,3.8223781578747174
Bus_2015_02070.png,5.786631501081482
Bus_2015_02096.png,3.614760682955061
Bus_2015_02098.png,2.830379428033773
Bus_2015_02107.png,6.271264531247979
Bus_2015_02156.png,3.722628770367323
Bus_2015_02175.png,4.681283006774688
Bus_2015_02199.png,3.599974779119051
Bus_2015_02202.png,2.647062253256229
Bus_2015_02205.png,3.094046726155488
Bus_2015_02212.png,2.1669196592268354
Bus_2015_02246.png,2.30857528445529
Bus_2015_02247.png,4.336218576757734
Bus_2015_02283.png,6.144694246362076
Bus_2015_02289.png,5.332411300976289
Bus_2015_02295.png,3.2380685140783236
Bus_2015_02296.png,3.4337811794251842
Bus_2015_02318.png,7.973230088969256
Bus_2015_02336.png,3.464969522681568
