filename,lpips,ssim
Bicycle_2015_00553,0.713569164276123,0.1969955785955297
Bicycle_2015_00595,0.6885086894035339,0.21228497655888992
Bicycle_2015_00619,0.6302202939987183,0.017621081021304753
Bicycle_2015_00626,0.6260847449302673,0.3337382857653715
Bicycle_2015_00627,0.634574830532074,0.17279172941904167
Bicycle_2015_00634,0.7719244956970215,0.06388534705913988
Bicycle_2015_00642,0.6611974239349365,0.1762597437113608
Bicycle_2015_00644,0.6458330154418945,0.11951117255377304
Bicycle_2015_00649,0.7209618091583252,0.09138196849332486
Boat_2015_00655,0.6078523397445679,0.2391517446069488
Boat_2015_00664,0.6298055648803711,0.2642528659880262
Boat_2015_00677,0.5958843231201172,0.1754166679444297
Boat_2015_00702,0.5980718731880188,0.5167529788568633
Boat_2015_00728,0.813566267490387,0.13663975355829772
Boat_2015_00732,0.7248711585998535,0.14503008113067709
Boat_2015_00735,0.6393316388130188,0.3924915014577075
Boat_2015_00739,0.7126365900039673,0.06506199246150296
Boat_2015_00748,0.5935654640197754,0.2649269736155595
Boat_2015_00755,0.6751099824905396,0.14497695935055843
Boat_2015_00761,0.6567068696022034,0.5037000135109276
Boat_2015_00768,0.7486701011657715,0.22449562321158933
Boat_2015_00771,0.6178524494171143,0.16567805218023743
Boat_2015_00772,0.6915169358253479,0.17713630536353608
Boat_2015_00779,0.6047205924987793,0.3875367333657363
Boat_2015_00782,0.8570027947425842,0.1792853122666108
Boat_2015_00794,0.7328470945358276,0.27376585891651417
Boat_2015_00811,0.6267322897911072,0.3631333254268497
Boat_2015_00831,0.6449310183525085,0.22561289736547038
Boat_2015_00909,0.6909096837043762,0.12151266099374991
Boat_2015_00930,0.5877966284751892,0.14481479963220326
Boat_2015_00942,0.5800336599349976,0.19273157687151352
Boat_2015_00961,0.6580440998077393,0.1137565735836001
Boat_2015_00964,0.5869220495223999,0.10807884490500665
Boat_2015_00969,0.7001190781593323,0.22839543094261136
Boat_2015_00971,0.647033154964447,0.27717862825266376
Boat_2015_00975,0.5277677774429321,0.5535881227816691
Boat_2015_00997,0.7747129201889038,0.24021117953472748
Boat_2015_01006,0.7833432555198669,0.13508239093164795
Boat_2015_01008,0.622509777545929,0.42485675429077574
Boat_2015_01034,0.6714664101600647,0.25018568772084787
Boat_2015_01055,0.7318434119224548,0.49411968191293404
Boat_2015_01071,0.7122885584831238,0.2964144836793379
Boat_2015_01083,0.8411755561828613,0.3801701209742771
Boat_2015_01088,0.6377583742141724,0.18497568876060533
Boat_2015_01097,0.6643938422203064,0.2707841202000167
Boat_2015_01116,0.76896071434021,0.2298932089494469
Boat_2015_01118,0.5654342174530029,0.3921142550089433
Boat_2015_01120,0.68449866771698,0.26451031542411296
Boat_2015_01124,0.5689889192581177,0.41053086265162014
Boat_2015_01148,0.6832687258720398,0.25179348983204647
Boat_2015_01212,0.6845006942749023,0.3217912216296857
Boat_2015_01220,0.5868993997573853,0.07692410972566677
Boat_2015_01229,0.7457069754600525,0.05939825778689813
Boat_2015_01247,0.7548193335533142,0.21382662569598254
Boat_2015_01258,0.6560849547386169,0.3366075311482089
Boat_2015_01259,0.800338864326477,0.039272493319009776
Boat_2015_01285,0.5487345457077026,0.30198615757330205
Boat_2015_01289,0.6223223805427551,0.12463483205931125
Boat_2015_01290,0.7241693735122681,0.2223813086515405
Boat_2015_01291,0.5911719799041748,0.4686994675929533
Boat_2015_01322,0.6784384846687317,0.19576314983881093
Boat_2015_01331,0.5376046299934387,0.41768015027767663
Bottle_2015_01333,0.6616689562797546,0.1880931894522291
Bottle_2015_01334,0.5876705646514893,0.23399359287636465
Bottle_2015_01359,0.6246199607849121,0.06272132698054636
Bottle_2015_01368,0.7329832315444946,0.1423424930327029
Bottle_2015_01402,0.7862806916236877,0.18038347276475172
Bottle_2015_01428,0.6490417122840881,0.19604326791206683
Bottle_2015_01435,0.617931604385376,0.25686159107765566
Bottle_2015_01436,0.8362746834754944,0.15739220920153926
Bottle_2015_01439,0.7907712459564209,0.21194174700771143
Bottle_2015_01442,0.8225375413894653,0.09417401099115412
Bottle_2015_01456,0.6048770546913147,0.22486191530900335
Bottle_2015_01470,0.5631096363067627,0.3693881675185747
Bottle_2015_01483,0.657317578792572,0.17365023247323294
Bottle_2015_01487,0.5866938829421997,0.2679344283803544
Bottle_2015_01497,0.7928351163864136,0.2184574882178639
Bottle_2015_01499,0.6623878479003906,0.20150566669625403
Bottle_2015_01512,0.6159377098083496,0.14327836945201336
Bottle_2015_01519,0.7342185378074646,0.07105219701824772
Bottle_2015_01520,0.6325223445892334,0.11097999393015079
Bottle_2015_01523,0.7495151162147522,0.06118976985784233
Bottle_2015_01524,0.6540313959121704,0.2084750531974202
Bottle_2015_01538,0.8859388828277588,0.10616885349353856
Bottle_2015_01551,0.6873932480812073,0.1669023017014796
Bottle_2015_01577,0.7764015197753906,0.037426584171766926
Bottle_2015_01583,0.7838354706764221,0.26903948287714247
Bottle_2015_01586,0.9267803430557251,0.014912323021644457
Bottle_2015_01589,0.6870949268341064,0.20866798510251225
Bottle_2015_01590,0.8041444420814514,0.034943820599235224
Bottle_2015_01592,0.7845558524131775,0.06710818174775826
Bottle_2015_01597,0.7838389873504639,0.06488278962791083
Bottle_2015_01624,0.8313906788825989,0.015886486267998337
Bottle_2015_01636,0.676164448261261,0.14004011419023563
Bottle_2015_01658,0.6274541020393372,0.3910390377377566
Bottle_2015_01660,0.6540130376815796,0.14672814386173583
Bottle_2015_01673,0.7485935688018799,0.1306804975304134
Bottle_2015_01762,0.7002556324005127,0.1265316269948097
Bottle_2015_01793,0.6860842108726501,0.14888815325469432
Bottle_2015_01828,0.727587103843689,0.11981247006069122
Bottle_2015_01839,0.5602719783782959,0.32828586215495764
Bottle_2015_01842,0.8028079271316528,0.20674372146041894
Bottle_2015_01850,0.7400258183479309,0.20001859948393677
Bottle_2015_01854,0.6699082255363464,0.09741950019083107
Bottle_2015_01869,0.7061958312988281,0.32053184636289517
Bottle_2015_01877,0.7007469534873962,0.11595551594884392
Bus_2015_01881,0.7475286722183228,0.23919869286093967
Bus_2015_01893,0.7153151035308838,0.13969588805196384
Bus_2015_01895,0.6377112865447998,0.06429117170816297
Bus_2015_01896,0.7402365207672119,0.06726357334011047
Bus_2015_01912,0.6425259709358215,0.23607648895980424
Bus_2015_01930,0.6579676866531372,0.20035689300300732
Bus_2015_01939,0.6198679804801941,0.1019894339729993
Bus_2015_01948,0.687415599822998,0.3433335733915579
Bus_2015_01952,0.6023320555686951,0.23750949081271033
Bus_2015_01953,0.7014408111572266,0.24647780338057532
Bus_2015_01979,0.7393419742584229,0.07542407853570289
Bus_2015_01987,0.6615342497825623,0.06289354536101284
Bus_2015_01998,0.7179861068725586,0.1869426461824397
Bus_2015_02000,0.8566733598709106,0.017891249437083815
Bus_2015_02006,0.7379364967346191,0.18282692131457304
Bus_2015_02037,0.6218693256378174,0.13627786944524303
Bus_2015_02055,0.6391664743423462,0.14272462303849673
Bus_2015_02070,0.6119946837425232,0.16722564835783413
Bus_2015_02096,0.6240652203559875,0.13117481525358915
Bus_2015_02098,0.5979663133621216,0.21897310343753584
Bus_2015_02107,0.7917666435241699,0.04344761448194425
Bus_2015_02156,0.638329803943634,0.09352200778013409
Bus_2015_02175,0.5872623324394226,0.15103711242338017
Bus_2015_02199,0.648732602596283,0.1674939788941879
Bus_2015_02202,0.5835473537445068,0.07416260803988693
Bus_2015_02205,0.6571036577224731,0.11221296134045679
Bus_2015_02212,0.7023842334747314,0.17013495288814318
Bus_2015_02246,0.6632675528526306,0.2723845741756527
Bus_2015_02247,0.662295937538147,0.18668459531070655
Bus_2015_02283,0.6364644765853882,0.1931285156553956
Bus_2015_02289,0.670784592628479,0.18099309075585923
Bus_2015_02295,0.6298216581344604,0.08844760329681894
Bus_2015_02296,0.6429356336593628,0.19887041405910175
Bus_2015_02318,0.7440499067306519,0.026004575234178182
Bus_2015_02336,0.7298386096954346,0.04070375330337668
Bus_2015_02363,0.6174842715263367,0.23995148843313438
Bus_2015_02375,0.6880863904953003,0.12298306921291748
Bus_2015_02387,0.6943987011909485,0.14871927137849342
Bus_2015_02389,0.7596825957298279,0.1776368220665899
Bus_2015_02402,0.6606065630912781,0.12224567847405172
Car_2015_02416,0.7072052955627441,0.1036732765867036
Car_2015_02425,0.8885403871536255,0.04421071978690463
Car_2015_02429,0.6478522419929504,0.11373027122114383
Car_2015_02440,0.7942867279052734,0.01453849866619023
Car_2015_02442,0.7421743869781494,0.06888546228722638
Car_2015_02448,0.6853545904159546,0.09894092144154458
Car_2015_02452,0.7349299788475037,0.09646483779047103
Car_2015_02455,0.6721269488334656,0.03317158818567452
Car_2015_02460,0.5481069087982178,0.4910963330482083
Car_2015_02463,0.7798637747764587,0.2094579190629796
Car_2015_02468,0.7242951989173889,0.25066617254280354
Car_2015_02483,0.8992501497268677,0.12996561037916946
Car_2015_02491,0.5845746994018555,0.38106859163057666
Car_2015_02503,0.7916278839111328,0.10251814492512305
Car_2015_02522,0.5983091592788696,0.14039123814423723
Car_2015_02545,0.7704519629478455,0.07693037746685419
Car_2015_02546,0.5805600881576538,0.17671827055720968
Car_2015_02547,0.6064364314079285,0.19821683256327674
Car_2015_02556,0.7068856954574585,0.2722899413561108
Car_2015_02576,0.6303452849388123,0.2430049425722216
Car_2015_02594,0.68141770362854,0.309342535281276
Car_2015_02609,0.6653317213058472,0.21435975517975372
Car_2015_02610,0.6288931965827942,0.4489303421547512
Car_2015_02612,0.7229724526405334,0.0716699423758397
Car_2015_02613,0.6142988801002502,0.28986918020856006
Car_2015_02635,0.8118912577629089,0.1422969608278046
Car_2015_02641,0.7169967293739319,0.2171038286073951
Car_2015_02705,0.7828585505485535,0.04593825353681647
Car_2015_02721,0.7538319826126099,0.10224426593977476
Car_2015_02728,0.6021873950958252,0.1560076991776241
Car_2015_02753,0.6570906639099121,0.16277522905348626
Car_2015_02767,0.7872461080551147,0.042312210770240215
Car_2015_02768,0.7298341393470764,0.3153117284467815
Car_2015_02786,0.7784369587898254,0.05232251366564162
Car_2015_02794,0.7316172122955322,0.1803019045000436
Car_2015_02800,0.6620209217071533,0.12812781575175014
Car_2015_02810,0.6967019438743591,0.23531754719559428
Car_2015_02812,0.6160604953765869,0.3557073954198556
Car_2015_02817,0.6497768759727478,0.33219575523208655
Car_2015_02821,0.8601909279823303,0.1523577387541362
Car_2015_02829,0.6768707633018494,0.13861330259921764
Car_2015_02834,0.82323157787323,0.06520782462983854
Car_2015_02847,0.6342455744743347,0.3539957791337122
Car_2015_02855,0.8837350606918335,0.02892893172641131
Car_2015_02860,0.760590672492981,0.12341645104266154
Car_2015_02881,0.7711009979248047,0.18331835275248878
Car_2015_02884,0.6410386562347412,0.026848600015195425
Car_2015_02891,0.794610857963562,0.2464754712932171
Car_2015_02912,0.5624344348907471,0.28283207994023973
Car_2015_02918,0.5570691823959351,0.2942875495476374
Car_2015_02924,0.5890217423439026,0.20000100718873168
Car_2015_02936,0.8325511813163757,-0.00017834707412219488
Car_2015_02940,0.6990917325019836,0.21093188508409746
Car_2015_02957,0.6290741562843323,0.13570494323443247
Car_2015_02984,0.6547346711158752,0.13876035212137924
Car_2015_02985,0.6857266426086426,0.2911589185700793
Car_2015_02997,0.7484646439552307,0.0996295972404367
Car_2015_03005,0.7435094118118286,0.06426179273854919
Car_2015_03011,0.7707449197769165,0.09623203516017377
Car_2015_03013,0.7207660675048828,0.14968049774196054
Cat_2015_03046,0.8576408624649048,0.031520308738695886
Cat_2015_03074,0.6641362309455872,0.08233357920595182
Cat_2015_03081,0.6249812245368958,0.1301826128711603
Cat_2015_03082,0.7945477962493896,0.15388311906090438
Cat_2015_03091,0.8215732574462891,0.38994140786108394
Cat_2015_03099,0.7751225233078003,0.07031857245784204
Cat_2015_03106,0.8680644035339355,0.12468442023754363
Cat_2015_03132,0.6993737816810608,0.1700728661979399
Cat_2015_03133,0.6543101668357849,0.2929214952759923
Cat_2015_03136,0.7372542023658752,0.11446365434621873
Cat_2015_03141,0.7066264152526855,0.23251588474677884
Cat_2015_03143,0.7372856736183167,0.08586764332834966
Cat_2015_03147,0.7469930052757263,0.12146273610168701
Cat_2015_03157,0.8049127459526062,0.06371443848754345
Cat_2015_03172,0.8549384474754333,0.18891776926147177
Cat_2015_03179,0.8013448715209961,0.26026284391898186
Cat_2015_03213,0.7318661212921143,0.27377454752439023
Cat_2015_03219,0.8401743769645691,0.011714539059499984
Cat_2015_03222,0.847127377986908,0.13942299835069927
Cat_2015_03225,0.6976973414421082,0.21963509693644834
Cat_2015_03226,0.6048307418823242,0.10408393696988057
Cat_2015_03234,0.6369134187698364,0.2241601710229678
Cat_2015_03235,0.7004435062408447,0.13207677019136607
Cat_2015_03244,0.6172035932540894,0.15264426203396952
Cat_2015_03253,0.7996317148208618,0.1437444693621401
Cat_2015_03255,0.7459853291511536,0.2342985279551367
Cat_2015_03273,0.72489994764328,0.04069753429053431
Cat_2015_03274,0.7437253594398499,0.16550801813096364
Cat_2015_03282,0.7250814437866211,0.21007578199508306
Cat_2015_03287,0.5100083947181702,0.023164928100454885
Cat_2015_03305,0.6699236631393433,0.35651874278411544
Cat_2015_03316,0.695949137210846,0.2924045853785741
Cat_2015_03318,0.7077581882476807,0.22393770041572916
Cat_2015_03320,0.6199686527252197,0.10195688540333664
Cat_2015_03323,0.70712810754776,0.21811607881025016
Cat_2015_03333,0.637538731098175,0.10392596621385343
Cat_2015_03336,0.6810382604598999,0.18459246002766774
Cat_2015_03363,0.7267729043960571,0.2732159841615219
Cat_2015_03368,0.8067865371704102,0.07290272277057812
Cat_2015_03382,0.7530650496482849,0.21702382736541903
Cat_2015_03393,0.7911763191223145,0.25973394210742246
Cat_2015_03402,0.5860345959663391,0.5089876225413227
Cat_2015_03409,0.7774643301963806,0.1548955484098815
Cat_2015_03411,0.9347711205482483,0.003707484465281919
Cat_2015_03426,0.4635760486125946,0.48077948409837007
Cat_2015_03432,0.6688111424446106,0.4009327046885786
Cat_2015_03475,0.857197105884552,0.15264489177742058
Cat_2015_03480,0.6697973012924194,0.15256394656357877
Cat_2015_03495,0.6114341020584106,0.3796400092539896
Cat_2015_03496,0.6634952425956726,0.2528476311898162
Cat_2015_03500,0.7318580150604248,0.200175008705769
Cat_2015_03520,0.729985773563385,0.08738585765538602
Cat_2015_03528,0.7539750933647156,0.10852360971798376
Cat_2015_03530,0.8098703026771545,0.1390523191974075
Cat_2015_03540,0.6847551465034485,0.17800064550915654
Cat_2015_03550,0.8050600290298462,0.15863098275754986
Cat_2015_03560,0.6624398231506348,0.22305363179573265
Cat_2015_03573,0.7236745357513428,0.030154740030776884
Cat_2015_03595,0.5873966813087463,0.20186367774375727
Cat_2015_03602,0.667575478553772,0.3429216910574233
Cat_2015_03607,0.7613275051116943,0.11449984369036335
Cat_2015_03610,0.7633261680603027,0.2055483553288041
Cat_2015_03614,1.0943694114685059,0.03427537612493752
Cat_2015_03615,0.6840218901634216,0.06288380312283581
Cat_2015_03637,0.8285121917724609,0.12182156812671323
Cat_2015_03641,0.5531225204467773,0.3613935683622589
Cat_2015_03662,0.8864408135414124,0.032176798091092175
Cat_2015_03665,0.7577105164527893,0.20501611903824224
Cat_2015_03668,0.8179458379745483,0.0866789670926638
Cat_2015_03675,0.7717287540435791,0.13054097809398912
Cat_2015_03688,0.6779787540435791,0.4322660941567849
Cat_2015_03689,0.7005577683448792,0.10828568205743706
Cat_2015_03708,0.8649799823760986,0.18001352129925377
Cat_2015_03709,0.8064286708831787,0.035179822201091886
Cat_2015_03715,0.8866406679153442,0.09537540272165633
Cat_2015_03740,0.8454252481460571,0.1388052355066996
Cat_2015_03759,0.770591139793396,0.0882329070496159
Chair_2015_03781,0.5533645749092102,0.38248303543693246
Chair_2015_03802,0.8896788358688354,0.18180277002897524
Chair_2015_03809,0.5939650535583496,0.4191207120348643
Chair_2015_03841,0.7643128633499146,0.1686834666541894
Chair_2015_03859,0.702477753162384,0.13462886533648447
Chair_2015_03861,0.5771872997283936,0.24918997259740905
Chair_2015_03866,0.7132711410522461,0.1044995140834547
Chair_2015_03875,0.5867934226989746,0.1131512076637304
Chair_2015_03887,0.701569676399231,0.13422356660854107
Chair_2015_03890,0.6054884195327759,0.17974209925913995
Chair_2015_03898,0.5556902885437012,0.19174812806928795
Chair_2015_03900,0.7060088515281677,0.14228915937233663
Chair_2015_03905,0.6237438321113586,0.3078281736299033
Chair_2015_03917,0.6570988297462463,0.23508765287204283
Chair_2015_03924,0.7193793654441833,0.2897813436439494
Chair_2015_03938,0.5956792235374451,0.17066511112967486
Chair_2015_03945,0.6696884036064148,0.1181478264504255
Chair_2015_03949,0.755102276802063,0.12273863507600996
Chair_2015_03956,0.8045836687088013,0.29778075774522045
Chair_2015_03962,0.717908501625061,0.19071085286526832
Chair_2015_03964,0.747633159160614,0.11914009221551984
Chair_2015_03982,0.7313092350959778,0.14942742033804032
Chair_2015_03985,0.68312668800354,0.2650562745097083
Chair_2015_04019,0.6314175128936768,0.13215479006146635
Chair_2015_04026,0.6888566613197327,0.0721619505720406
Chair_2015_04035,0.7745505571365356,0.14717392955834485
Chair_2015_04036,0.8483235836029053,0.1940508217571637
Chair_2015_04044,0.8112365007400513,0.04334850200693443
Chair_2015_04046,0.5700171589851379,0.32132874629466746
Chair_2015_04047,0.7136555314064026,0.1524219264444713
Chair_2015_04055,0.7052097916603088,0.16817574746595532
Chair_2015_04058,0.9240638613700867,0.1260179975213444
Chair_2015_04063,0.662197470664978,0.1789805300236518
Chair_2015_04102,0.590347945690155,0.21789159239701414
Chair_2015_04108,0.5838695764541626,0.3743001871974439
Chair_2015_04119,0.632606565952301,0.11393141386628619
Chair_2015_04150,0.6049163937568665,0.1676501286493425
Chair_2015_04200,0.8564095497131348,0.08817140579876985
Chair_2015_04211,0.8603217005729675,0.20440504224067002
Chair_2015_04218,0.7570872902870178,0.06967539604451384
Chair_2015_04249,0.7022159099578857,0.24837063421641617
Chair_2015_04251,0.7149394750595093,0.37484751918602705
Chair_2015_04253,0.6557117700576782,0.25875498449606643
Chair_2015_04290,0.6320596933364868,0.37257225606820715
Chair_2015_04294,0.6211137771606445,0.19035067267326497
Chair_2015_04321,0.680767834186554,0.07991170313840387
Chair_2015_04336,0.7943007946014404,0.09285844857036661
Chair_2015_04345,0.6356814503669739,0.24837063277988283
Chair_2015_04347,0.7818436026573181,0.37239372826291134
Chair_2015_04348,0.8330510258674622,0.316555987491532
Chair_2015_04357,0.8196712136268616,0.13511931801485938
Chair_2015_04362,0.7295754551887512,0.16836546156977894
Chair_2015_04372,0.7327955961227417,0.08127102129364541
Chair_2015_04381,0.7474615573883057,0.235459348612982
Chair_2015_04388,0.780271053314209,0.1848782658671644
Chair_2015_04395,0.7460321187973022,0.11764834581524398
Chair_2015_04407,0.7872819900512695,0.13308876930771438
Chair_2015_04408,0.733794093132019,0.1215531382835453
Chair_2015_04410,0.6550467610359192,0.12287351721145612
Chair_2015_04421,0.6919670701026917,0.17059549150149497
Cup_2015_04434,0.7762449383735657,0.09630654719455596
Cup_2015_04436,0.7247689962387085,0.12445970242445559
Cup_2015_04454,0.7158692479133606,0.20140972945029198
Cup_2015_04456,0.7091593742370605,0.14564856470394963
Cup_2015_04458,0.7010012865066528,0.286544795894839
Cup_2015_04464,0.7343930006027222,0.043079011784893366
Cup_2015_04468,0.6834598779678345,0.13350222582258583
Cup_2015_04489,0.7184678316116333,0.29747093715909584
Cup_2015_04515,0.6096962094306946,0.5456694654827097
Cup_2015_04521,0.8262009620666504,0.04081116339043334
Cup_2015_04525,0.6998100876808167,0.027436969597903996
Cup_2015_04529,0.785060465335846,0.18781954039751023
Cup_2015_04536,0.6928395628929138,0.2381852778712786
Cup_2015_04539,0.885539174079895,0.1678514562613385
Cup_2015_04570,0.717456042766571,0.0915043420363097
Cup_2015_04574,0.7421460747718811,0.18384464399795283
Cup_2015_04587,0.8122161030769348,0.10139322225216134
Cup_2015_04591,0.8628656268119812,0.211591954180363
Cup_2015_04617,0.6366463899612427,0.3232364120281786
Cup_2015_04625,0.7261417508125305,0.11866832603824547
Cup_2015_04631,0.828547477722168,0.20115557502581446
Cup_2015_04645,0.5798874497413635,0.22451725303581768
Cup_2015_04656,0.7237361669540405,0.30905939017588796
Cup_2015_04660,0.6144638061523438,0.27349720456209553
Cup_2015_04667,0.8380683660507202,0.15513352267978883
Cup_2015_04739,0.8115723729133606,0.10803117318123327
Cup_2015_04763,0.6901909708976746,0.27628591139070574
Cup_2015_04770,0.6899718046188354,0.11920291141200996
Cup_2015_04775,0.6731404066085815,0.15625763270111123
Cup_2015_04792,0.5910259485244751,0.1975761937669096
Cup_2015_04793,0.6886633634567261,0.18527981231009127
Cup_2015_04797,0.7285944223403931,0.09525640256455647
Cup_2015_04803,0.7909718155860901,0.17836412327001114
Cup_2015_04818,0.764275848865509,0.16272005147720373
Cup_2015_04830,0.7765746712684631,0.1741352640292059
Cup_2015_04860,0.5859276056289673,0.45240273988275065
Cup_2015_04868,0.5697860717773438,0.22730785535839626
Cup_2015_04878,0.7190932035446167,0.21114591299592003
Cup_2015_04884,0.677293062210083,0.14174005908805068
Cup_2015_04891,0.6344520449638367,0.2348370860233666
Cup_2015_04893,0.7605103850364685,0.27440309261557
Cup_2015_04901,0.7583655118942261,0.1042556801505904
Cup_2015_04932,0.6031182408332825,0.24434068877299317
Cup_2015_04933,0.6692460179328918,0.38682658196273273
Cup_2015_04934,0.6923184990882874,0.39304366619459113
Cup_2015_04937,0.7766060829162598,0.2444967081105264
Cup_2015_04940,0.7028489112854004,0.21418395816276514
Dog_2015_04944,0.7751596570014954,0.16492890821228315
Dog_2015_04952,0.7909653186798096,0.10423720247972938
Dog_2015_04964,0.8251867294311523,0.10469453358969995
Dog_2015_05004,0.7590379118919373,0.11688018860078414
Dog_2015_05006,0.7167657613754272,0.16559113490802296
Dog_2015_05012,0.6442926526069641,0.4778972319695023
Dog_2015_05015,0.6231076717376709,0.30175331687886997
Dog_2015_05021,0.7225579023361206,0.15097877395295234
Dog_2015_05025,0.9284272193908691,0.019182077797437472
Dog_2015_05028,0.695181131362915,0.20661535719968568
Dog_2015_05066,0.8016141653060913,0.04119030966166285
Dog_2015_05077,0.7079026103019714,0.3586220900478468
Dog_2015_05098,0.6808289885520935,0.1513384184839559
Dog_2015_05102,0.7999354600906372,0.020353037328867868
Dog_2015_05120,0.678966224193573,0.16280022123805005
Dog_2015_05125,0.7410658001899719,0.12191420659421055
Dog_2015_05126,0.7481088042259216,0.1296395875404208
Dog_2015_05127,0.9556907415390015,0.053511164114495004
Dog_2015_05139,0.6849344968795776,0.16439671258571056
Dog_2015_05141,0.7822391986846924,0.035339489295920005
Dog_2015_05145,0.7292769551277161,0.33513220813905237
Dog_2015_05156,0.7039020657539368,0.2166346438287159
Dog_2015_05162,0.7629197835922241,0.10333448800237516
Dog_2015_05171,0.6881002187728882,0.1756142029125115
Dog_2015_05176,0.6839722990989685,0.15179631445520214
Dog_2015_05187,0.5763229131698608,0.11848151524916685
Dog_2015_05188,0.867592453956604,0.22304526821348947
Dog_2015_05192,0.7587500214576721,0.14587169332521535
Dog_2015_05196,0.8358472585678101,0.1353575853136557
Dog_2015_05205,0.8300203680992126,0.10880880749504518
Dog_2015_05214,0.6880984902381897,0.25618527413683406
Dog_2015_05237,0.6933443546295166,0.18881392990691093
Dog_2015_05242,0.7739205360412598,0.21345383057497516
Dog_2015_05243,0.7026588916778564,0.10553846948572992
Dog_2015_05248,0.8008691668510437,0.006698464054465549
Dog_2015_05251,0.566347062587738,0.2915243543598784
Dog_2015_05261,0.6651391386985779,0.22463145091419257
Dog_2015_05266,0.7250414490699768,0.09706930327199847
Dog_2015_05293,0.672439455986023,0.08856080333611431
Dog_2015_05300,0.6818533539772034,0.1657322332477349
Dog_2015_05311,0.7428935170173645,0.22257903537276102
Dog_2015_05339,0.7786852121353149,0.2717195542664624
Dog_2015_05345,0.6842132806777954,0.25216664388442395
Dog_2015_05364,0.8298769593238831,0.11710957943008489
Dog_2015_05375,0.7413782477378845,0.24131345571808402
Dog_2015_05390,0.7641511559486389,0.08881284503127364
Dog_2015_05391,0.6283861398696899,0.2577113847770173
Dog_2015_05396,0.7215285301208496,0.2927053297987803
Dog_2015_05404,0.8288716673851013,0.07011596695033509
Dog_2015_05415,0.5762619972229004,0.33570677618483175
Dog_2015_05416,0.7381843328475952,0.14697415146496143
Dog_2015_05421,0.7740529775619507,0.15482228782441043
Dog_2015_05431,0.8016289472579956,0.14707190528755235
Dog_2015_05432,0.615114688873291,0.12421293386160237
Dog_2015_05443,0.7861813902854919,0.03715507101315047
Dog_2015_05449,0.684808611869812,0.19740202518316638
