filename,clip_score
Bicycle_2015_00005.png,31.3038170337677
Bicycle_2015_00012.png,20.837314426898956
Bicycle_2015_00028.png,30.181971192359924
Bicycle_2015_00034.png,23.96407723426819
Bicycle_2015_00080.png,29.292109608650208
Bicycle_2015_00088.png,29.941284656524658
Bicycle_2015_00100.png,30.67244291305542
Bicycle_2015_00106.png,27.929973602294922
Bicycle_2015_00110.png,27.878618240356445
Bicycle_2015_00131.png,31.303954124450684
Bicycle_2015_00136.png,31.67164921760559
Bicycle_2015_00141.png,28.8915753364563
Bicycle_2015_00150.png,35.52732467651367
Bicycle_2015_00154.png,31.08406662940979
Bicycle_2015_00158.png,33.65966081619263
Bicycle_2015_00180.png,31.327399611473083
Bicycle_2015_00213.png,31.95541501045227
Bicycle_2015_00224.png,30.927401781082153
Bicycle_2015_00227.png,31.32173717021942
Bicycle_2015_00238.png,35.70129871368408
Bicycle_2015_00246.png,27.726495265960693
Bicycle_2015_00260.png,32.95297622680664
Bicycle_2015_00267.png,32.09252953529358
Bicycle_2015_00284.png,34.44969058036804
Bicycle_2015_00287.png,26.48756206035614
Bicycle_2015_00293.png,33.43687653541565
Bicycle_2015_00294.png,27.59273052215576
Bicycle_2015_00328.png,32.41465091705322
Bicycle_2015_00330.png,31.21621310710907
Bicycle_2015_00337.png,27.055436372756958
Bicycle_2015_00342.png,29.78188991546631
Bicycle_2015_00343.png,31.028982996940613
Bicycle_2015_00347.png,25.894612073898315
Bicycle_2015_00350.png,31.55977725982666
Bicycle_2015_00369.png,32.53636360168457
Bicycle_2015_00375.png,32.20387399196625
Bicycle_2015_00376.png,28.584498167037964
Bicycle_2015_00380.png,29.83676791191101
Bicycle_2015_00382.png,26.80266797542572
Bicycle_2015_00387.png,25.313371419906616
Bicycle_2015_00462.png,27.593058347702026
Bicycle_2015_00463.png,30.934548377990723
Bicycle_2015_00467.png,27.747642993927002
Bicycle_2015_00490.png,31.881579756736755
Bicycle_2015_00502.png,28.95200252532959
