filename,edge_consistency
Car_2015_02924,0.16044956264069352
Car_2015_02936,0.13662136393399835
Car_2015_02940,0.22614657460304968
Car_2015_02957,0.288934252721309
Car_2015_02984,0.21469654011505823
Car_2015_02985,0.23148434895745731
Car_2015_03005,0.17876457227193965
Car_2015_03013,0.13223863941097835
Cat_2015_03046,0.13516210263099193
Cat_2015_03074,0.13974378823268704
Cat_2015_03081,0.34524911342661335
Cat_2015_03091,0.1345376997174294
Cat_2015_03099,0.33850996743479705
Cat_2015_03106,0.24689225545192753
Cat_2015_03132,0.157896793095313
Cat_2015_03133,0.1788990034622197
Cat_2015_03136,0.22609641115429802
Cat_2015_03141,0.1737883655251584
Cat_2015_03143,0.21012823384067944
Cat_2015_03147,0.18769027546621084
Cat_2015_03157,0.2886618771798959
Cat_2015_03179,0.29579818715697787
Cat_2015_03213,0.09614436667115746
Cat_2015_03219,0.1986329222031435
Cat_2015_03222,0.2893068553293658
Cat_2015_03225,0.17985155403393677
Cat_2015_03226,0.2513181355075177
Cat_2015_03235,0.19777663068347975
Cat_2015_03244,0.30857778952378995
Cat_2015_03253,0.09643939445018083
Cat_2015_03255,0.16420970456540848
Cat_2015_03282,0.1920836445343219
Cat_2015_03287,0.0
Cat_2015_03305,0.1085676553761811
Cat_2015_03316,0.10070683207991947
Cat_2015_03318,0.08231384484551543
Cat_2015_03320,0.2388166931433697
Cat_2015_03323,0.23584987465228868
Cat_2015_03333,0.22324043263060933
Cat_2015_03336,0.17137577444263996
Cat_2015_03363,0.1736827327016208
Cat_2015_03368,0.1296214180930499
Cat_2015_03382,0.1658458743886114
Cat_2015_03393,0.18091285897148518
Cat_2015_03402,0.2672686975314073
Cat_2015_03409,0.35959891307993996
Cat_2015_03411,0.005259585030837711
Cat_2015_03426,0.30945749809369755
Cat_2015_03432,0.07441695857534109
Cat_2015_03475,0.17615887381079096
Cat_2015_03480,0.17072967457276494
Cat_2015_03495,0.19490409300615102
Cat_2015_03496,0.0053394477993690525
Cat_2015_03500,0.22249043660564274
Cat_2015_03520,0.2942033445045739
Cat_2015_03528,0.35690908003112554
Cat_2015_03530,0.08874960003013144
Cat_2015_03540,0.16519018888411702
Cat_2015_03550,0.22181853960324374
Cat_2015_03560,0.13459590422091816
Cat_2015_03573,0.12921439316877162
Cat_2015_03595,0.22079474214112965
Cat_2015_03602,0.16138414448996094
Cat_2015_03607,0.15582993508198997
Cat_2015_03610,0.12139793321930532
Cat_2015_03614,0.1684466055654894
Cat_2015_03615,0.27615263694363046
Cat_2015_03637,0.1269652803717825
Cat_2015_03641,0.1998130321027908
Cat_2015_03662,0.09602012575267527
Cat_2015_03665,0.1928784500346226
Cat_2015_03668,0.1522601556057228
Cat_2015_03675,0.13497507252215465
Cat_2015_03688,0.0
Cat_2015_03709,0.07169795320613209
Cat_2015_03715,0.17430427536570117
Cat_2015_03740,0.0
Cat_2015_03759,0.20689060326320774
Chair_2015_03781,0.15177014059419994
Chair_2015_03802,0.2351375291573538
Chair_2015_03809,0.2095086610520778
Chair_2015_03841,0.23299929854465237
Chair_2015_03859,0.09651535481739519
Chair_2015_03861,0.1846375479301244
Chair_2015_03866,0.2664727753705604
Chair_2015_03875,0.2466148447559049
Chair_2015_03887,0.26264137632715734
Chair_2015_03890,0.20143137223709395
Chair_2015_03898,0.22325540069896235
Chair_2015_03900,0.25627893612496055
Chair_2015_03905,0.19293172269895184
Chair_2015_03917,0.18201429899926566
Chair_2015_03924,0.3665946671803596
Chair_2015_03938,0.18709399481917297
Chair_2015_03945,0.24621388591216115
Chair_2015_03949,0.17030480358974093
Chair_2015_03956,0.47381294175680894
Chair_2015_03962,0.18216212264834644
Chair_2015_03964,0.11434177065948288
Chair_2015_03982,0.20712120002586018
